"period","site","diver","transect","side","dist","date","tag","Sbulb_max","data_source"
"2025-Jul","Triquetta","LL",2,NA,1,"2025-07-13",NA,24,"nereo_size"
"2025-Jul","Triquetta","LL",2,NA,1,"2025-07-13",NA,32,"nereo_size"
"2025-Jul","Triquetta","LL",2,NA,1.5,"2025-07-13",NA,33,"nereo_size"
"2025-Jul","Triquetta","LL",2,NA,1.5,"2025-07-13",NA,20,"nereo_size"
"2025-Jul","Triquetta","LL",2,NA,1.5,"2025-07-13",NA,28,"nereo_size"
"2025-Jul","Triquetta","LL",2,NA,2,"2025-07-13",NA,4,"nereo_size"
"2025-Jul","Triquetta","LL",2,NA,2,"2025-07-13",NA,2,"nereo_size"
"2025-Jul","Triquetta","LL",2,NA,2,"2025-07-13",NA,22,"nereo_size"
"2025-Jul","Triquetta","DCO",3,"R",4,"2025-07-13",NA,27,"nereo_size"
"2025-Jul","Triquetta","DCO",3,"R",4,"2025-07-13",NA,7,"nereo_size"
"2025-Jul","Triquetta","DCO",3,"L",5,"2025-07-13",NA,6,"nereo_size"
"2025-Jul","Triquetta","DCO",3,"R",5,"2025-07-13",NA,14,"nereo_size"
"2025-Jul","Triquetta","DCO",3,"L",8,"2025-07-13",NA,28,"nereo_size"
"2025-Jul","Triquetta","DCO",3,"L",8,"2025-07-13",NA,47,"nereo_size"
"2025-Jul","Triquetta","DCO",3,"L",11,"2025-07-13",NA,13,"nereo_size"
"2025-Jul","Triquetta","DCO",3,"L",11,"2025-07-13",NA,16,"nereo_size"
"2025-Jul","Triquetta","DCO",3,"R",10,"2025-07-13",NA,45,"nereo_size"
"2025-Jul","Triquetta","DCO",3,"L",15,"2025-07-13",NA,19,"nereo_size"
"2025-Jul","Triquetta","DCO",3,"L",15,"2025-07-13",NA,35,"nereo_size"
"2025-Jul","Triquetta","DCO",3,"R",16,"2025-07-13",NA,8,"nereo_size"
"2025-Jul","Triquetta","OP/DCO",1,"R",6.9,"2025-07-14",1843,35,"nereo_metricsT2"
"2025-Jul","Triquetta","OP/DCO",1,"L",7,"2025-07-14",2593,32,"nereo_metricsT2"
"2025-Jul","Triquetta","OP/DCO",1,"L",2.4,"2025-07-14",2578,32,"nereo_metricsT2"
"2025-Jul","Triquetta","OP/DCO",2,"R",0,"2025-07-14",1797,44,"nereo_metricsT2"
"2025-Jul","Triquetta","OP/DCO",2,"R",0,"2025-07-14",2582,28,"nereo_metricsT2"
"2025-Jul","Triquetta","OP/DCO",2,"R",0,"2025-07-14",2117,44,"nereo_metricsT2"
"2025-Jul","Triquetta","OP/DCO",2,"R",5.5,"2025-07-14",2554,26,"nereo_metricsT2"
"2025-Jul","Triquetta","DVM/AS",3,"R",0,"2025-07-14",209,30,"nereo_metricsT2"
"2025-Jul","Triquetta","DVM/AS",3,"L",2,"2025-07-14",2592,32,"nereo_metricsT2"
"2025-Jul","Triquetta","DVM/AS",3,"L",3,"2025-07-14",1911,48,"nereo_metricsT2"
"2025-Jul","Triquetta","DVM/AS",3,"L",4,"2025-07-14",1697,24,"nereo_metricsT2"
"2025-Jul","Triquetta","DVM/AS",3,"R",6,"2025-07-14",2557,32,"nereo_metricsT2"
"2025-Jul","Triquetta","DVM/AS",3,"R",6,"2025-07-14",2134,37,"nereo_metricsT2"
"2025-Jul","Triquetta","DVM/AS",2,"R",10,"2025-07-14",106,11,"nereo_metricsT2"
"2025-Jul","Triquetta","DVM/AS",2,"R",10,"2025-07-14",2560,20,"nereo_metricsT2"
"2025-Jul","Turf","LL",2,"L",0,"2025-07-08",NA,2,"nereo_size"
"2025-Jul","Turf","LL",2,"L",0,"2025-07-08",NA,14,"nereo_size"
"2025-Jul","Turf","LL",2,"L",0,"2025-07-08",NA,15,"nereo_size"
"2025-Jul","Turf","LL",2,"L",2,"2025-07-08",NA,5,"nereo_size"
"2025-Jul","Turf","LL",2,"L",2,"2025-07-08",NA,7,"nereo_size"
"2025-Jul","Turf","LL",2,"L",5,"2025-07-08",NA,8,"nereo_size"
"2025-Jul","Turf","LL",2,"L",5,"2025-07-08",NA,9,"nereo_size"
"2025-Jul","Turf","LL",2,"R",5,"2025-07-08",NA,16,"nereo_size"
"2025-Jul","Turf","LL",2,"L",7,"2025-07-08",NA,2,"nereo_size"
"2025-Jul","Turf","LL",2,"L",7,"2025-07-08",NA,6,"nereo_size"
"2025-Jul","Turf","OP",3,"R",29,"2025-07-08",NA,14,"nereo_size"
"2025-Jul","Turf","OP",3,"R",28,"2025-07-08",NA,5,"nereo_size"
"2025-Jul","Turf","OP",3,"R",24,"2025-07-08",NA,21,"nereo_size"
"2025-Jul","Turf","OP",3,"R",24,"2025-07-08",NA,21,"nereo_size"
"2025-Jul","Turf","OP",3,"R",24,"2025-07-08",NA,17,"nereo_size"
"2025-Jul","Turf","OP",3,"R",24,"2025-07-08",NA,20,"nereo_size"
"2025-Jul","Turf","OP",3,"R",12,"2025-07-08",NA,7,"nereo_size"
"2025-Jul","Turf","OP",3,"L",13,"2025-07-08",NA,24,"nereo_size"
"2025-Jul","Turf","OP",3,"L",13,"2025-07-08",NA,24,"nereo_size"
"2025-Jul","Turf","DCO",1,"R",1,"2025-07-08",NA,14,"nereo_size"
"2025-Jul","Turf","DCO",1,"R",1,"2025-07-08",NA,15,"nereo_size"
"2025-Jul","Turf","DCO",1,"R",2,"2025-07-08",NA,29,"nereo_size"
"2025-Jul","Turf","DCO",1,"L",1,"2025-07-08",NA,16,"nereo_size"
"2025-Jul","Turf","DCO",1,"L",2,"2025-07-08",NA,12,"nereo_size"
"2025-Jul","Turf","DCO",1,"L",6,"2025-07-08",NA,30,"nereo_size"
"2025-Jul","Turf","DCO",1,"R",6,"2025-07-08",NA,31,"nereo_size"
"2025-Jul","Turf","DCO",1,"R",6,"2025-07-08",NA,24,"nereo_size"
"2025-Jul","Turf","DCO",1,"R",12,"2025-07-08",NA,21,"nereo_size"
"2025-Jul","Turf","DCO",1,"L",12,"2025-07-08",NA,16,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,35,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,35,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,34,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,33,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,36,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,34,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,32,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,26,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,42,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,42,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,33,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,26,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,31,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,25,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,33,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,29,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,40,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,39,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,40,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,23,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,41,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,32,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,30,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,31,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,36,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,36,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,36,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,31,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,28,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,39,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,29,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,29,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,49,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,37,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,38,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,34,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,31,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,30,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,34,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,44,"nereo_size"
"2025-Oct","Owen","DCO",NA,NA,NA,"2025-10-20",NA,30,"nereo_size"
"2026-Apr","Owen","ZM",1,"R",30,"2026-04-24",NA,30,"nereo_size"
"2026-Apr","Owen","ZM",1,"L",27,"2026-04-24",NA,20,"nereo_size"
"2026-Apr","Owen","ZM",1,"L",26,"2026-04-24",NA,30,"nereo_size"
"2026-Apr","Owen","ZM",1,"R",24,"2026-04-24",NA,25,"nereo_size"
"2026-Apr","Owen","ZM",1,"L",20,"2026-04-24",NA,40,"nereo_size"
"2026-Apr","Owen","ZM",1,"R",20,"2026-04-24",NA,22,"nereo_size"
"2026-Apr","Owen","ZM",1,"L",16,"2026-04-24",NA,32,"nereo_size"
"2026-Apr","Owen","ZM",1,"R",15,"2026-04-24",NA,23,"nereo_size"
"2026-Apr","Owen","ZM",1,"R",12,"2026-04-24",NA,27,"nereo_size"
"2026-Apr","Owen","ZM",1,"R",7,"2026-04-24",NA,26,"nereo_size"
"2026-Apr","Owen","ZM",2,"R",2,"2026-04-24",NA,32,"nereo_size"
"2026-Apr","Owen","ZM",2,"L",3,"2026-04-24",NA,24,"nereo_size"
"2026-Apr","Owen","ZM",2,"L",5,"2026-04-24",NA,28,"nereo_size"
"2026-Apr","Owen","ZM",2,"L",8,"2026-04-24",NA,64,"nereo_size"
"2026-Apr","Owen","ZM",2,"L",10,"2026-04-24",NA,30,"nereo_size"
"2026-Apr","Owen","ZM",2,"R",14,"2026-04-24",NA,36,"nereo_size"
"2026-Apr","Owen","ZM",2,"R",15,"2026-04-24",NA,44,"nereo_size"
"2026-Apr","Owen","ZM",2,"R",19,"2026-04-24",NA,26,"nereo_size"
"2026-Apr","Owen","ZM",2,"L",20,"2026-04-24",NA,32,"nereo_size"
"2026-Apr","Owen","ZM",2,"L",26,"2026-04-24",NA,34,"nereo_size"
"2026-Jan","Owen","DCO",1,"L",24,"2026-01-13",NA,12,"nereo_size"
"2026-Jan","Owen","DCO",1,"L",23,"2026-01-13",NA,9,"nereo_size"
"2026-Jan","Owen","DCO",1,"L",22,"2026-01-13",NA,16,"nereo_size"
"2026-Jan","Owen","DCO",1,"L",22,"2026-01-13",NA,24,"nereo_size"
"2026-Jan","Owen","DCO",1,"L",18,"2026-01-13",NA,10,"nereo_size"
"2026-Jan","Owen","DCO",1,"L",18,"2026-01-13",NA,16,"nereo_size"
"2026-Jan","Owen","DCO",1,"R",18,"2026-01-13",NA,7,"nereo_size"
"2026-Jan","Owen","DCO",1,"R",8,"2026-01-13",NA,9,"nereo_size"
"2026-Jan","Owen","DCO",1,"R",7,"2026-01-13",NA,9,"nereo_size"
"2026-Jan","Owen","DCO",1,"R",7,"2026-01-13",NA,10,"nereo_size"
"2026-Jan","Owen","DCO",2,"R",24,"2026-01-13",NA,30,"nereo_size"
"2026-Jan","Owen","DCO",2,"R",1,"2026-01-13",NA,20,"nereo_size"
"2026-Jan","Owen","DCO",3,"R",5,"2026-01-13",NA,16,"nereo_size"
"2026-Jan","Owen","DCO",3,"R",6,"2026-01-13",NA,12,"nereo_size"
"2026-Jan","Owen","DCO",3,"R",8,"2026-01-13",NA,10,"nereo_size"
"2026-Jan","Owen","DCO",3,"R",15,"2026-01-13",NA,9,"nereo_size"
"2026-Jan","Owen","DCO",3,"L",15,"2026-01-13",NA,11,"nereo_size"
"2026-Jul","Breaker","DCO/OP",1,"L",19.5,"2026-07-10",15,12,"nereo_metricsT2"
"2026-Jul","Breaker","DCO/OP",1,"R",19,"2026-07-10",2639,24,"nereo_metricsT2"
"2026-Jul","Breaker","DCO/OP",1,"R",19,"2026-07-10",2609,55,"nereo_metricsT2"
"2026-Jul","Breaker","DCO/OP",1,"R",20,"2026-07-10",57,44,"nereo_metricsT2"
"2026-Jul","Breaker","DCO/OP",1,"R",19.7,"2026-07-10",2630,21,"nereo_metricsT2"
"2026-Jul","Breaker","DCO/OP",1,"R",12.1,"2026-07-10",2637,38,"nereo_metricsT2"
"2026-Jul","Breaker","DCO/OP",1,"L",13,"2026-07-10",24,33,"nereo_metricsT2"
"2026-Jul","Breaker","DCO/OP",1,"L",13.8,"2026-07-10",30,21,"nereo_metricsT2"
"2026-Jul","Breaker","DCO/OP",1,"L",13.1,"2026-07-10",45,23,"nereo_metricsT2"
"2026-Jul","Breaker","DCO/OP",1,"R",8.8,"2026-07-10",31,9,"nereo_metricsT2"
"2026-Jul","Breaker","DCO/OP",1,"R",8,"2026-07-10",2554,54,"nereo_metricsT2"
"2026-Jul","Breaker","DCO/OP",1,"L",8,"2026-07-10",27,12,"nereo_metricsT2"
"2026-Jul","Breaker","DCO/OP",1,"R",8,"2026-07-10",2610,23,"nereo_metricsT2"
"2026-Jul","Breaker","DCO/OP",1,"L",7.5,"2026-07-10",2620,56,"nereo_metricsT2"
"2026-Jul","Breaker","DVM",3,"L",19,"2026-07-16",NA,57,"nereo_size"
"2026-Jul","Breaker","DVM",3,"L",18,"2026-07-16",NA,41,"nereo_size"
"2026-Jul","Breaker","DVM",3,"L",16,"2026-07-16",NA,24,"nereo_size"
"2026-Jul","Breaker","DVM",3,"L",15,"2026-07-16",NA,48,"nereo_size"
"2026-Jul","Breaker","DVM",3,"L",13,"2026-07-16",NA,22,"nereo_size"
"2026-Jul","Breaker","DVM",3,"L",12,"2026-07-16",NA,41,"nereo_size"
"2026-Jul","Breaker","DVM",3,"L",11,"2026-07-16",NA,52,"nereo_size"
"2026-Jul","Breaker","DVM",3,"R",9,"2026-07-16",NA,40,"nereo_size"
"2026-Jul","Breaker","DVM",3,"R",8,"2026-07-16",NA,60,"nereo_size"
"2026-Jul","Breaker","DVM",3,"R",8,"2026-07-16",NA,38,"nereo_size"
"2026-Jul","Breaker","DVM",3,"R",6,"2026-07-16",NA,42,"nereo_size"
"2026-Jul","Breaker","DVM",3,"R",5,"2026-07-16",NA,45,"nereo_size"
"2026-Jul","Breaker","DVM",3,"R",3,"2026-07-16",NA,32,"nereo_size"
"2026-Jul","Breaker","DVM",3,"R",3,"2026-07-16",NA,34,"nereo_size"
"2026-Jul","Breaker","DVM",3,"R",0,"2026-07-16",NA,25,"nereo_size"
"2026-Jul","Breaker","BW",2,"L",17,"2026-07-16",NA,20,"nereo_size"
"2026-Jul","Breaker","BW",2,"L",16,"2026-07-16",NA,28,"nereo_size"
"2026-Jul","Breaker","BW",2,"L",14,"2026-07-16",NA,35,"nereo_size"
"2026-Jul","Breaker","BW",2,"R",13,"2026-07-16",NA,62,"nereo_size"
"2026-Jul","Breaker","BW",2,"L",11,"2026-07-16",NA,39,"nereo_size"
"2026-Jul","Breaker","BW",2,"R",12,"2026-07-16",NA,23,"nereo_size"
"2026-Jul","Breaker","BW",2,"L",10,"2026-07-16",NA,24,"nereo_size"
"2026-Jul","Breaker","BW",2,"L",10,"2026-07-16",NA,50,"nereo_size"
"2026-Jul","Breaker","BW",2,"L",9,"2026-07-16",NA,59,"nereo_size"
"2026-Jul","Breaker","BW",2,"L",11,"2026-07-16",NA,19,"nereo_size"
"2026-Jul","Breaker","BW",2,"R",12,"2026-07-16",NA,9,"nereo_size"
"2026-Jul","Breaker","BW",2,"R",14,"2026-07-16",NA,61,"nereo_size"
"2026-Jul","Breaker","BW",2,"R",14,"2026-07-16",NA,46,"nereo_size"
"2026-Jul","Breaker","BW",2,"R",17,"2026-07-16",NA,7,"nereo_size"
"2026-Jul","Breaker","OP",1,"L",6,"2026-07-16",NA,48,"nereo_size"
"2026-Jul","Breaker","OP",1,"L",9,"2026-07-16",NA,26,"nereo_size"
"2026-Jul","Breaker","OP",1,"L",9,"2026-07-16",NA,48,"nereo_size"
"2026-Jul","Breaker","OP",1,"R",4,"2026-07-16",NA,17,"nereo_size"
"2026-Jul","Breaker","OP",1,"R",4,"2026-07-16",NA,50,"nereo_size"
"2026-Jul","Breaker","OP",1,"R",4,"2026-07-16",NA,33,"nereo_size"
"2026-Jul","Breaker","OP",1,"R",4,"2026-07-16",NA,36,"nereo_size"
"2026-Jul","Breaker","OP",1,"L",1,"2026-07-16",NA,43,"nereo_size"
"2026-Jul","Breaker","OP",1,"L",1,"2026-07-16",NA,40,"nereo_size"
"2026-Jul","Breaker","OP",1,"L",1,"2026-07-16",NA,60,"nereo_size"
"2026-Jul","Breaker","OP",1,"R",17,"2026-07-16",NA,4,"nereo_size"
"2026-Jul","Breaker","OP",1,"R",17,"2026-07-16",NA,9,"nereo_size"
"2026-Jul","Breaker","OP",1,"R",17,"2026-07-16",NA,11,"nereo_size"
"2026-Jul","Breaker","OP",1,"R",20,"2026-07-16",NA,21,"nereo_size"
"2026-Jul","Breaker","OP",1,"R",20,"2026-07-16",NA,11,"nereo_size"
"2026-Jul","Manley","DCO",3,"R",13,"2026-07-11",NA,13,"nereo_size"
"2026-Jul","Manley","DCO",NA,NA,NA,"2026-07-11",NA,9,"nereo_size"
"2026-Jul","Manley","DCO",NA,NA,NA,"2026-07-11",NA,9,"nereo_size"
"2026-Jul","Manley","DCO",NA,NA,NA,"2026-07-11",NA,26,"nereo_size"
"2026-Jul","Manley","DCO",NA,NA,NA,"2026-07-11",NA,10,"nereo_size"
"2026-Jul","Manley","DVM",1,"R",13,"2026-07-11",NA,4,"nereo_size"
"2026-Jul","Manley","DVM",1,"R",15,"2026-07-11",NA,5,"nereo_size"
"2026-Jul","Manley","DVM",1,"L",9,"2026-07-11",NA,10,"nereo_size"
"2026-Jul","North","OP",1,"R",12,"2026-07-07",NA,11,"nereo_size"
"2026-Jul","North","OP",1,"R",13,"2026-07-07",NA,29,"nereo_size"
"2026-Jul","North","OP",1,"R",14,"2026-07-07",NA,9,"nereo_size"
"2026-Jul","North","OP",1,"R",15,"2026-07-07",NA,15,"nereo_size"
"2026-Jul","North","OP",1,"R",16,"2026-07-07",NA,7,"nereo_size"
"2026-Jul","North","OP",1,"R",17,"2026-07-07",NA,15,"nereo_size"
"2026-Jul","North","OP",1,"R",17,"2026-07-07",NA,6,"nereo_size"
"2026-Jul","North","OP",1,"R",17,"2026-07-07",NA,12,"nereo_size"
"2026-Jul","North","OP",1,"R",20,"2026-07-07",NA,13,"nereo_size"
"2026-Jul","North","OP",1,"R",20,"2026-07-07",NA,27,"nereo_size"
"2026-Jul","North","OP",1,"L",20,"2026-07-07",NA,33,"nereo_size"
"2026-Jul","North","OP",1,"L",16,"2026-07-07",NA,16,"nereo_size"
"2026-Jul","North","OP",1,"L",16,"2026-07-07",NA,10,"nereo_size"
"2026-Jul","North","OP",1,"L",16,"2026-07-07",NA,16,"nereo_size"
"2026-Jul","North","OP",1,"L",16,"2026-07-07",NA,29,"nereo_size"
"2026-Jul","North","SMM",2,"L",20,"2026-07-07",NA,22,"nereo_size"
"2026-Jul","North","SMM",NA,"L",16,"2026-07-07",NA,2,"nereo_size"
"2026-Jul","North","SMM",NA,"L",11,"2026-07-07",NA,4,"nereo_size"
"2026-Jul","North","SMM",NA,"R",8,"2026-07-07",NA,8,"nereo_size"
"2026-Jul","North","SMM",NA,"L",9,"2026-07-07",NA,2,"nereo_size"
"2026-Jul","North","SMM",NA,"L",9,"2026-07-07",NA,1,"nereo_size"
"2026-Jul","North","SMM",NA,"L",9,"2026-07-07",NA,20,"nereo_size"
"2026-Jul","North","SMM",NA,"L",12,"2026-07-07",NA,2,"nereo_size"
"2026-Jul","North","SMM",NA,"L",14,"2026-07-07",NA,18,"nereo_size"
"2026-Jul","North","SMM",NA,"L",15,"2026-07-07",NA,2,"nereo_size"
"2026-Jul","North","SMM",NA,"L",18,"2026-07-07",NA,6,"nereo_size"
"2026-Jul","North","SMM",NA,"L",18,"2026-07-07",NA,2,"nereo_size"
"2026-Jul","North","SMM",NA,"L",19,"2026-07-07",NA,5,"nereo_size"
"2026-Jul","North","SMM",NA,"R",20,"2026-07-07",NA,11,"nereo_size"
"2026-Jul","North","SMM",NA,"R",20,"2026-07-07",NA,2,"nereo_size"
"2026-Jul","North","DVM",3,"R",0,"2026-07-07",NA,21,"nereo_size"
"2026-Jul","North","DVM",3,"R",3,"2026-07-07",NA,1,"nereo_size"
"2026-Jul","North","DVM",3,"R",4,"2026-07-07",NA,28,"nereo_size"
"2026-Jul","North","DVM",3,"R",7,"2026-07-07",NA,17,"nereo_size"
"2026-Jul","North","DVM",3,"R",8,"2026-07-07",NA,22,"nereo_size"
"2026-Jul","North","DVM",3,"R",10,"2026-07-07",NA,21,"nereo_size"
"2026-Jul","North","DVM",3,"R",13,"2026-07-07",NA,8,"nereo_size"
"2026-Jul","North","DVM",3,"R",15,"2026-07-07",NA,40,"nereo_size"
"2026-Jul","North","DVM",3,"R",16,"2026-07-07",NA,8,"nereo_size"
"2026-Jul","North","DVM",3,"R",18,"2026-07-07",NA,8,"nereo_size"
"2026-Jul","North","DVM",3,"R",20,"2026-07-07",NA,16,"nereo_size"
"2026-Jul","North","DVM",3,"L",17,"2026-07-07",NA,35,"nereo_size"
"2026-Jul","North","DVM",3,"L",15,"2026-07-07",NA,22,"nereo_size"
"2026-Jul","North","DVM",3,"L",12,"2026-07-07",NA,31,"nereo_size"
"2026-Jul","North","DVM",3,"L",10,"2026-07-07",NA,7,"nereo_size"
"2026-Jul","North","OP/SM",3,"L",1,"2026-07-08",59,14,"nereo_metricsT2"
"2026-Jul","North","OP/SM",3,"R",1.5,"2026-07-08",48,25,"nereo_metricsT2"
"2026-Jul","North","OP/SM",3,"R",0.5,"2026-07-08",28,32,"nereo_metricsT2"
"2026-Jul","North","OP/SM",3,"L",6.5,"2026-07-08",69,45,"nereo_metricsT2"
"2026-Jul","North","OP/SM",3,"L",6.5,"2026-07-08",61,30,"nereo_metricsT2"
"2026-Jul","North","OP/SM",3,"L",9,"2026-07-08",46,30,"nereo_metricsT2"
"2026-Jul","North","OP/SM",3,"R",9,"2026-07-08",39,33,"nereo_metricsT2"
"2026-Jul","North","OP/SM",3,"R",9,"2026-07-08",2646,21,"nereo_metricsT2"
"2026-Jul","North","OP/SM",2,"R",13,"2026-07-08",2615,35,"nereo_metricsT2"
"2026-Jul","North","OP/SM",2,"R",13,"2026-07-08",2652,34,"nereo_metricsT2"
"2026-Jul","North","OP/SM",2,"R",13,"2026-07-08",18,13,"nereo_metricsT2"
"2026-Jul","North","OP/SM",2,"R",13,"2026-07-08",2658,13,"nereo_metricsT2"
"2026-Jul","North","OP/SM",2,"R",13,"2026-07-08",19,32,"nereo_metricsT2"
"2026-Jul","North","OP/SM",2,"R",17,"2026-07-08",2642,45,"nereo_metricsT2"
"2026-Jul","Ratatouille","BW",2,"L",1,"2026-07-16",NA,39,"nereo_size"
"2026-Jul","Ratatouille","BW",2,"L",2,"2026-07-16",NA,61,"nereo_size"
"2026-Jul","Ratatouille","BW",2,"L",2,"2026-07-16",NA,43,"nereo_size"
"2026-Jul","Ratatouille","BW",2,"L",3,"2026-07-16",NA,12,"nereo_size"
"2026-Jul","Ratatouille","BW",2,"L",4,"2026-07-16",NA,40,"nereo_size"
"2026-Jul","Ratatouille","BW",2,"L",6,"2026-07-16",NA,47,"nereo_size"
"2026-Jul","Ratatouille","BW",2,"L",8,"2026-07-16",NA,27,"nereo_size"
"2026-Jul","Ratatouille","BW",2,"L",8,"2026-07-16",NA,33,"nereo_size"
"2026-Jul","Ratatouille","BW",2,"L",11,"2026-07-16",NA,36,"nereo_size"
"2026-Jul","Ratatouille","BW",2,"L",11,"2026-07-16",NA,42,"nereo_size"
"2026-Jul","Ratatouille","BW",2,"L",11,"2026-07-16",NA,52,"nereo_size"
"2026-Jul","Ratatouille","BW",2,"L",13,"2026-07-16",NA,54,"nereo_size"
"2026-Jul","Ratatouille","BW",2,"L",13,"2026-07-16",NA,41,"nereo_size"
"2026-Jul","Ratatouille","BW",2,"L",14,"2026-07-16",NA,28,"nereo_size"
"2026-Jul","Ratatouille","BW",2,"L",16,"2026-07-16",NA,51,"nereo_size"
"2026-Jul","Ratatouille","DVM",1,"L",20,"2026-07-16",NA,32,"nereo_size"
"2026-Jul","Ratatouille","DVM",1,"L",19,"2026-07-16",NA,21,"nereo_size"
"2026-Jul","Ratatouille","DVM",1,"L",17,"2026-07-16",NA,32,"nereo_size"
"2026-Jul","Ratatouille","DVM",1,"L",16,"2026-07-16",NA,19,"nereo_size"
"2026-Jul","Ratatouille","DVM",1,"L",15,"2026-07-16",NA,15,"nereo_size"
"2026-Jul","Ratatouille","DVM",1,"L",14,"2026-07-16",NA,9,"nereo_size"
"2026-Jul","Ratatouille","DVM",1,"L",13,"2026-07-16",NA,8,"nereo_size"
"2026-Jul","Ratatouille","DVM",1,"L",12,"2026-07-16",NA,18,"nereo_size"
"2026-Jul","Ratatouille","DVM",1,"L",11,"2026-07-16",NA,14,"nereo_size"
"2026-Jul","Ratatouille","DVM",1,"L",9,"2026-07-16",NA,5,"nereo_size"
"2026-Jul","Ratatouille","DVM",1,"L",7,"2026-07-16",NA,11,"nereo_size"
"2026-Jul","Ratatouille","DVM",1,"R",3,"2026-07-16",NA,36,"nereo_size"
"2026-Jul","Ratatouille","DVM",1,"R",2,"2026-07-16",NA,4,"nereo_size"
"2026-Jul","Ratatouille","DVM",1,"R",2,"2026-07-16",NA,21,"nereo_size"
"2026-Jul","Ratatouille","DVM",1,"R",1,"2026-07-16",NA,8,"nereo_size"
"2026-Jul","Ratatouille","OP",3,"R",1,"2026-07-16",NA,23,"nereo_size"
"2026-Jul","Ratatouille","OP",3,"R",1,"2026-07-16",NA,18,"nereo_size"
"2026-Jul","Ratatouille","OP",3,"R",1,"2026-07-16",NA,28,"nereo_size"
"2026-Jul","Ratatouille","OP",3,"R",1,"2026-07-16",NA,25,"nereo_size"
"2026-Jul","Ratatouille","OP",3,"R",1,"2026-07-16",NA,28,"nereo_size"
"2026-Jul","Ratatouille","OP",3,"R",7,"2026-07-16",NA,59,"nereo_size"
"2026-Jul","Ratatouille","OP",3,"R",7,"2026-07-16",NA,54,"nereo_size"
"2026-Jul","Ratatouille","OP",3,"R",16,"2026-07-16",NA,41,"nereo_size"
"2026-Jul","Ratatouille","OP",3,"R",16,"2026-07-16",NA,41,"nereo_size"
"2026-Jul","Ratatouille","OP",3,"L",17,"2026-07-16",NA,21,"nereo_size"
